Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.C.x-1.txt,15.04,89.22,1,89.22
is.C.x-10.txt,2.32,577.40,10,57.74
is.C.x-12.txt,1.98,676.52,12,56.38
is.C.x-16.txt,1.93,696.68,16,43.54
is.C.x-2.txt,8.68,154.55,2,77.28
is.C.x-24.txt,2.13,630.54,24,26.27
is.C.x-32.txt,2.03,659.96,32,20.62
is.C.x-4.txt,4.49,298.87,4,74.72
is.C.x-8.txt,2.78,482.76,8,60.34
