Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.B.x-1.txt,104.46,523.72,1,523.72
cg.B.x-10.txt,20.01,2734.03,10,273.40
cg.B.x-12.txt,20.18,2710.40,12,225.87
cg.B.x-16.txt,22.38,2444.90,16,152.81
cg.B.x-2.txt,57.81,946.39,2,473.19
cg.B.x-24.txt,26.87,2035.81,24,84.83
cg.B.x-32.txt,28.09,1947.53,32,60.86
cg.B.x-4.txt,27.99,1954.43,4,488.61
cg.B.x-8.txt,21.90,2498.09,8,312.26
