Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.A.x-1.txt,18.45,29.10,1,29.10
ep.A.x-10.txt,2.40,223.74,10,22.37
ep.A.x-12.txt,1.92,279.16,12,23.26
ep.A.x-16.txt,1.53,350.39,16,21.90
ep.A.x-2.txt,9.24,58.10,2,29.05
ep.A.x-24.txt,1.03,522.58,24,21.77
ep.A.x-32.txt,0.85,630.65,32,19.71
ep.A.x-34.txt,1.11,483.71,34,14.23
ep.A.x-4.txt,4.61,116.40,4,29.10
ep.A.x-8.txt,2.57,209.26,8,26.16
