Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.A.x-1.txt,1.15,1296.47,1,1296.47
cg.A.x-10.txt,0.12,12862.84,10,1286.28
cg.A.x-12.txt,0.10,14757.26,12,1229.77
cg.A.x-16.txt,0.14,10732.70,16,670.79
cg.A.x-2.txt,0.56,2687.43,2,1343.72
cg.A.x-24.txt,0.10,15085.22,24,628.55
cg.A.x-32.txt,2.42,619.20,32,19.35
cg.A.x-34.txt,0.27,5610.31,34,165.01
cg.A.x-4.txt,0.28,5429.04,4,1357.26
cg.A.x-8.txt,0.15,10301.36,8,1287.67
