Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.C.x-1.txt,305.47,28.12,1,28.12
ep.C.x-10.txt,29.62,290.05,10,29.00
ep.C.x-12.txt,24.99,343.71,12,28.64
ep.C.x-16.txt,19.56,439.10,16,27.44
ep.C.x-2.txt,149.12,57.60,2,28.80
ep.C.x-24.txt,16.26,528.23,24,22.01
ep.C.x-32.txt,14.50,592.58,32,18.52
ep.C.x-34.txt,13.79,623.08,34,18.33
ep.C.x-4.txt,73.85,116.31,4,29.08
ep.C.x-8.txt,36.87,232.95,8,29.12
