Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.B.x-1.txt,4.17,80.52,1,80.52
is.B.x-10.txt,0.50,670.72,10,67.07
is.B.x-12.txt,0.42,795.22,12,66.27
is.B.x-16.txt,0.45,746.50,16,46.66
is.B.x-2.txt,2.76,121.37,2,60.68
is.B.x-24.txt,0.32,1062.55,24,44.27
is.B.x-32.txt,0.25,1340.25,32,41.88
is.B.x-34.txt,0.34,984.93,34,28.97
is.B.x-4.txt,1.29,259.11,4,64.78
is.B.x-8.txt,0.62,541.81,8,67.73
