Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.B.x-1.txt,3.62,92.79,1,92.79
is.B.x-10.txt,0.64,522.62,10,52.26
is.B.x-12.txt,0.55,610.97,12,50.91
is.B.x-16.txt,0.43,775.72,16,48.48
is.B.x-2.txt,2.05,163.89,2,81.94
is.B.x-24.txt,0.47,711.08,24,29.63
is.B.x-32.txt,0.38,880.90,32,27.53
is.B.x-4.txt,1.14,295.02,4,73.75
is.B.x-8.txt,0.55,614.12,8,76.77
