Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.A.x-1.txt,1.57,954.36,1,954.36
cg.A.x-10.txt,0.24,6283.96,10,628.40
cg.A.x-12.txt,0.17,8701.61,12,725.13
cg.A.x-16.txt,0.22,6664.56,16,416.53
cg.A.x-2.txt,0.76,1974.99,2,987.50
cg.A.x-24.txt,0.19,8079.72,24,336.66
cg.A.x-32.txt,0.50,2979.90,32,93.12
cg.A.x-4.txt,0.48,3096.95,4,774.24
cg.A.x-8.txt,0.26,5852.06,8,731.51
