Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.A.x-1.txt,21.06,25.49,1,25.49
ep.A.x-10.txt,2.12,253.56,10,25.36
ep.A.x-12.txt,2.31,232.01,12,19.33
ep.A.x-16.txt,1.78,301.33,16,18.83
ep.A.x-2.txt,10.54,50.96,2,25.48
ep.A.x-24.txt,1.50,358.65,24,14.94
ep.A.x-32.txt,1.43,376.39,32,11.76
ep.A.x-4.txt,5.28,101.63,4,25.41
ep.A.x-8.txt,2.63,204.04,8,25.50
