Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.C.x-1.txt,16.27,82.51,1,82.51
is.C.x-10.txt,1.97,681.94,10,68.19
is.C.x-12.txt,2.44,551.03,12,45.92
is.C.x-16.txt,1.91,704.00,16,44.00
is.C.x-2.txt,9.17,146.38,2,73.19
is.C.x-24.txt,1.37,983.07,24,40.96
is.C.x-32.txt,1.58,851.96,32,26.62
is.C.x-4.txt,4.60,291.55,4,72.89
is.C.x-8.txt,2.39,562.50,8,70.31
