Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.B.x-1.txt,84.25,25.49,1,25.49
ep.B.x-10.txt,9.04,237.51,10,23.75
ep.B.x-12.txt,7.69,279.10,12,23.26
ep.B.x-16.txt,7.11,301.99,16,18.87
ep.B.x-2.txt,42.09,51.02,2,25.51
ep.B.x-24.txt,5.68,377.81,24,15.74
ep.B.x-32.txt,5.33,402.53,32,12.58
ep.B.x-4.txt,21.14,101.57,4,25.39
ep.B.x-8.txt,10.89,197.21,8,24.65
