Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.B.x-1.txt,84.83,644.91,1,644.91
cg.B.x-10.txt,17.16,3187.92,10,318.79
cg.B.x-12.txt,19.55,2798.41,12,233.20
cg.B.x-16.txt,19.04,2873.02,16,179.56
cg.B.x-2.txt,42.93,1274.31,2,637.15
cg.B.x-24.txt,15.67,3492.15,24,145.51
cg.B.x-32.txt,19.16,2855.33,32,89.23
cg.B.x-4.txt,23.77,2301.96,4,575.49
cg.B.x-8.txt,16.60,3296.29,8,412.04
