Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.A.x-1.txt,0.87,96.50,1,96.50
is.A.x-10.txt,0.12,708.70,10,70.87
is.A.x-12.txt,0.12,675.11,12,56.26
is.A.x-16.txt,0.10,834.72,16,52.17
is.A.x-2.txt,0.44,190.56,2,95.28
is.A.x-24.txt,0.08,993.14,24,41.38
is.A.x-32.txt,0.11,787.71,32,24.62
is.A.x-4.txt,0.27,312.11,4,78.03
is.A.x-8.txt,0.14,588.32,8,73.54
