Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.C.x-1.txt,306.87,27.99,1,27.99
ep.C.x-10.txt,33.87,253.61,10,25.36
ep.C.x-12.txt,29.43,291.89,12,24.32
ep.C.x-16.txt,27.12,316.76,16,19.80
ep.C.x-2.txt,152.86,56.19,2,28.10
ep.C.x-24.txt,22.41,383.39,24,15.97
ep.C.x-32.txt,20.45,420.13,32,13.13
ep.C.x-4.txt,78.13,109.95,4,27.49
ep.C.x-8.txt,41.72,205.89,8,25.74
