Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.B.x-1.txt,107.44,509.21,1,509.21
cg.B.x-10.txt,19.44,2814.21,10,281.42
cg.B.x-12.txt,23.86,2292.69,12,191.06
cg.B.x-16.txt,22.22,2462.46,16,153.90
cg.B.x-2.txt,44.83,1220.46,2,610.23
cg.B.x-24.txt,18.90,2894.74,24,120.61
cg.B.x-32.txt,22.10,2475.05,32,77.35
cg.B.x-4.txt,25.60,2136.92,4,534.23
cg.B.x-8.txt,20.39,2683.30,8,335.41
