Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.C.x-1.txt,18.37,73.06,1,73.06
is.C.x-10.txt,2.03,661.21,10,66.12
is.C.x-12.txt,1.74,772.75,12,64.40
is.C.x-16.txt,1.92,699.07,16,43.69
is.C.x-2.txt,9.14,146.79,2,73.40
is.C.x-24.txt,1.41,952.09,24,39.67
is.C.x-32.txt,1.62,826.85,32,25.84
is.C.x-4.txt,4.62,290.30,4,72.58
is.C.x-8.txt,2.50,536.58,8,67.07
