Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.A.x-1.txt,1.49,1007.00,1,1007.00
cg.A.x-10.txt,0.26,5838.80,10,583.88
cg.A.x-12.txt,0.32,4670.34,12,389.20
cg.A.x-16.txt,0.29,5162.35,16,322.65
cg.A.x-2.txt,0.71,2116.34,2,1058.17
cg.A.x-24.txt,0.18,8224.91,24,342.70
cg.A.x-32.txt,0.54,2773.86,32,86.68
cg.A.x-4.txt,0.54,2782.15,4,695.54
cg.A.x-8.txt,0.36,4136.62,8,517.08
