Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.B.x-1.txt,76.65,28.02,1,28.02
ep.B.x-10.txt,8.46,253.87,10,25.39
ep.B.x-12.txt,8.77,244.94,12,20.41
ep.B.x-16.txt,6.67,322.16,16,20.13
ep.B.x-2.txt,38.66,55.55,2,27.78
ep.B.x-24.txt,5.65,379.78,24,15.82
ep.B.x-32.txt,5.39,398.58,32,12.46
ep.B.x-4.txt,19.46,110.38,4,27.59
ep.B.x-8.txt,10.25,209.58,8,26.20
