Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.C.x-1.txt,305.92,28.08,1,28.08
ep.C.x-10.txt,33.71,254.84,10,25.48
ep.C.x-12.txt,30.38,282.76,12,23.56
ep.C.x-16.txt,26.96,318.62,16,19.91
ep.C.x-2.txt,154.24,55.69,2,27.85
ep.C.x-24.txt,21.45,400.53,24,16.69
ep.C.x-32.txt,21.47,400.11,32,12.50
ep.C.x-4.txt,78.14,109.93,4,27.48
ep.C.x-8.txt,41.19,208.54,8,26.07
