Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.B.x-1.txt,87.19,627.45,1,627.45
cg.B.x-10.txt,19.57,2795.96,10,279.60
cg.B.x-12.txt,25.72,2126.90,12,177.24
cg.B.x-16.txt,22.40,2442.71,16,152.67
cg.B.x-2.txt,44.86,1219.43,2,609.72
cg.B.x-24.txt,18.87,2899.16,24,120.80
cg.B.x-32.txt,22.10,2475.51,32,77.36
cg.B.x-4.txt,26.60,2056.39,4,514.10
cg.B.x-8.txt,20.20,2707.95,8,338.49
