Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.B.x-1.txt,3.69,90.95,1,90.95
is.B.x-10.txt,0.48,701.40,10,70.14
is.B.x-12.txt,0.56,600.62,12,50.05
is.B.x-16.txt,0.44,764.09,16,47.76
is.B.x-2.txt,2.11,158.85,2,79.43
is.B.x-24.txt,0.35,968.94,24,40.37
is.B.x-32.txt,0.40,844.33,32,26.39
is.B.x-4.txt,1.16,290.32,4,72.58
is.B.x-8.txt,0.57,586.06,8,73.26
