Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.A.x-1.txt,0.86,97.43,1,97.43
is.A.x-10.txt,0.12,702.87,10,70.29
is.A.x-12.txt,0.13,669.19,12,55.77
is.A.x-16.txt,0.10,814.24,16,50.89
is.A.x-2.txt,0.51,164.69,2,82.35
is.A.x-24.txt,0.12,723.29,24,30.14
is.A.x-32.txt,0.11,756.27,32,23.63
is.A.x-4.txt,0.26,321.44,4,80.36
is.A.x-8.txt,0.15,577.64,8,72.21
