Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.C.x-1.txt,288.64,496.64,1,496.64
cg.C.x-10.txt,33.53,4275.17,10,427.52
cg.C.x-12.txt,29.62,4839.99,12,403.33
cg.C.x-16.txt,35.55,4032.29,16,252.02
cg.C.x-2.txt,188.77,759.39,2,379.70
cg.C.x-24.txt,27.17,5275.56,24,219.81
cg.C.x-32.txt,25.10,5711.54,32,178.49
cg.C.x-34.txt,32.39,4425.79,34,130.17
cg.C.x-4.txt,97.31,1473.14,4,368.29
cg.C.x-8.txt,43.82,3271.24,8,408.91
