Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.A.x-1.txt,1.14,1316.66,1,1316.66
cg.A.x-10.txt,0.12,12532.92,10,1253.29
cg.A.x-12.txt,0.10,14963.95,12,1247.00
cg.A.x-16.txt,0.14,10900.09,16,681.26
cg.A.x-2.txt,0.56,2655.72,2,1327.86
cg.A.x-24.txt,0.10,14817.84,24,617.41
cg.A.x-32.txt,2.53,592.03,32,18.50
cg.A.x-34.txt,0.25,5977.97,34,175.82
cg.A.x-4.txt,0.28,5432.92,4,1358.23
cg.A.x-8.txt,0.14,10511.52,8,1313.94
