Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.B.x-1.txt,4.15,80.94,1,80.94
is.B.x-10.txt,0.50,664.86,10,66.49
is.B.x-12.txt,0.42,798.73,12,66.56
is.B.x-16.txt,0.45,749.80,16,46.86
is.B.x-2.txt,2.46,136.17,2,68.08
is.B.x-24.txt,0.32,1060.85,24,44.20
is.B.x-32.txt,0.25,1328.89,32,41.53
is.B.x-34.txt,0.35,948.51,34,27.90
is.B.x-4.txt,1.22,275.57,4,68.89
is.B.x-8.txt,0.61,547.18,8,68.40
