Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.C.x-1.txt,18.64,71.99,1,71.99
is.C.x-10.txt,2.25,595.91,10,59.59
is.C.x-12.txt,1.85,726.29,12,60.52
is.C.x-16.txt,2.00,671.90,16,41.99
is.C.x-2.txt,11.11,120.77,2,60.39
is.C.x-24.txt,1.38,975.21,24,40.63
is.C.x-32.txt,1.11,1207.53,32,37.74
is.C.x-34.txt,1.47,913.09,34,26.86
is.C.x-4.txt,5.46,245.79,4,61.45
is.C.x-8.txt,2.74,490.46,8,61.31
