Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.B.x-1.txt,73.77,29.11,1,29.11
ep.B.x-10.txt,7.72,278.29,10,27.83
ep.B.x-12.txt,6.15,349.34,12,29.11
ep.B.x-16.txt,6.11,351.56,16,21.97
ep.B.x-2.txt,36.91,58.19,2,29.09
ep.B.x-24.txt,4.19,512.34,24,21.35
ep.B.x-32.txt,3.74,574.14,32,17.94
ep.B.x-34.txt,3.96,542.73,34,15.96
ep.B.x-4.txt,18.45,116.42,4,29.10
ep.B.x-8.txt,9.23,232.68,8,29.08
