Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.C.x-1.txt,295.06,29.11,1,29.11
ep.C.x-10.txt,29.84,287.91,10,28.79
ep.C.x-12.txt,24.68,348.11,12,29.01
ep.C.x-16.txt,19.44,441.89,16,27.62
ep.C.x-2.txt,147.60,58.20,2,29.10
ep.C.x-24.txt,16.31,526.61,24,21.94
ep.C.x-32.txt,14.39,597.08,32,18.66
ep.C.x-34.txt,14.39,597.10,34,17.56
ep.C.x-4.txt,73.80,116.40,4,29.10
ep.C.x-8.txt,36.98,232.28,8,29.04
