Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.A.x-1.txt,0.99,84.75,1,84.75
is.A.x-10.txt,0.13,667.31,10,66.73
is.A.x-12.txt,0.11,795.15,12,66.26
is.A.x-16.txt,0.10,836.87,16,52.30
is.A.x-2.txt,0.60,139.59,2,69.79
is.A.x-24.txt,0.07,1164.87,24,48.54
is.A.x-32.txt,0.15,573.79,32,17.93
is.A.x-34.txt,0.09,954.12,34,28.06
is.A.x-4.txt,0.29,292.60,4,73.15
is.A.x-8.txt,0.15,542.26,8,67.78
