Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.A.x-1.txt,18.46,29.08,1,29.08
ep.A.x-10.txt,1.96,273.45,10,27.34
ep.A.x-12.txt,1.82,294.49,12,24.54
ep.A.x-16.txt,1.52,354.15,16,22.13
ep.A.x-2.txt,9.25,58.06,2,29.03
ep.A.x-24.txt,1.03,522.24,24,21.76
ep.A.x-32.txt,1.06,505.20,32,15.79
ep.A.x-34.txt,1.05,512.22,34,15.07
ep.A.x-4.txt,4.62,116.17,4,29.04
ep.A.x-8.txt,2.78,193.04,8,24.13
