Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.B.x-1.txt,74.97,28.64,1,28.64
ep.B.x-10.txt,8.10,265.10,10,26.51
ep.B.x-12.txt,6.63,323.81,12,26.98
ep.B.x-16.txt,5.35,401.20,16,25.08
ep.B.x-2.txt,37.21,57.71,2,28.85
ep.B.x-24.txt,4.07,527.12,24,21.96
ep.B.x-32.txt,3.81,563.52,32,17.61
ep.B.x-34.txt,3.62,593.06,34,17.44
ep.B.x-4.txt,18.49,116.16,4,29.04
ep.B.x-8.txt,9.23,232.61,8,29.08
