Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.B.x-1.txt,34.63,62.00,1,62.00
ep.B.x-10.txt,3.73,575.06,10,57.51
ep.B.x-12.txt,2.88,744.74,12,62.06
ep.B.x-16.txt,2.99,717.85,16,44.87
ep.B.x-2.txt,17.30,124.12,2,62.06
ep.B.x-24.txt,2.03,1057.56,24,44.06
ep.B.x-32.txt,2.17,989.75,32,30.93
ep.B.x-34.txt,2.01,1070.07,34,31.47
ep.B.x-4.txt,8.64,248.45,4,62.11
ep.B.x-8.txt,4.41,487.43,8,60.93
