Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.B.x-1.txt,155.79,351.17,1,351.17
cg.B.x-10.txt,14.84,3686.38,10,368.64
cg.B.x-12.txt,13.33,4102.93,12,341.91
cg.B.x-16.txt,14.02,3901.97,16,243.87
cg.B.x-2.txt,76.49,715.23,2,357.61
cg.B.x-24.txt,10.83,5049.32,24,210.39
cg.B.x-32.txt,13.88,3940.47,32,123.14
cg.B.x-4.txt,37.10,1474.79,4,368.70
cg.B.x-8.txt,15.94,3432.90,8,429.11
