Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.C.x-1.txt,138.29,62.11,1,62.11
ep.C.x-10.txt,13.83,621.13,10,62.11
ep.C.x-12.txt,12.09,710.53,12,59.21
ep.C.x-16.txt,9.80,876.35,16,54.77
ep.C.x-2.txt,69.18,124.17,2,62.08
ep.C.x-24.txt,8.01,1072.94,24,44.71
ep.C.x-32.txt,6.88,1248.41,32,39.01
ep.C.x-34.txt,6.95,1235.66,34,36.34
ep.C.x-4.txt,35.98,238.76,4,59.69
ep.C.x-8.txt,17.29,496.74,8,62.09
