Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.B.x-1.txt,4.12,81.47,1,81.47
is.B.x-10.txt,0.50,668.23,10,66.82
is.B.x-12.txt,0.42,791.57,12,65.96
is.B.x-16.txt,0.33,1025.96,16,64.12
is.B.x-2.txt,2.46,136.13,2,68.06
is.B.x-24.txt,0.31,1075.59,24,44.82
is.B.x-32.txt,0.25,1340.08,32,41.88
is.B.x-34.txt,0.35,963.75,34,28.35
is.B.x-4.txt,1.22,275.48,4,68.87
is.B.x-8.txt,0.63,533.03,8,66.63
