Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.C.x-1.txt,18.54,72.40,1,72.40
is.C.x-10.txt,2.22,604.79,10,60.48
is.C.x-12.txt,1.84,728.16,12,60.68
is.C.x-16.txt,2.01,667.78,16,41.74
is.C.x-2.txt,11.12,120.69,2,60.34
is.C.x-24.txt,1.39,964.25,24,40.18
is.C.x-32.txt,1.33,1007.64,32,31.49
is.C.x-4.txt,5.70,235.53,4,58.88
is.C.x-8.txt,2.77,484.95,8,60.62
