Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.C.x-1.txt,286.61,500.15,1,500.15
cg.C.x-10.txt,32.81,4369.43,10,436.94
cg.C.x-12.txt,29.48,4861.88,12,405.16
cg.C.x-16.txt,24.53,5842.91,16,365.18
cg.C.x-2.txt,195.42,733.54,2,366.77
cg.C.x-24.txt,27.38,5235.27,24,218.14
cg.C.x-32.txt,22.32,6423.34,32,200.73
cg.C.x-34.txt,32.00,4479.66,34,131.75
cg.C.x-4.txt,84.68,1692.74,4,423.19
cg.C.x-8.txt,48.70,2943.69,8,367.96
