Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.A.x-1.txt,18.46,29.09,1,29.09
ep.A.x-10.txt,2.13,251.97,10,25.20
ep.A.x-12.txt,2.03,263.86,12,21.99
ep.A.x-16.txt,1.53,350.18,16,21.89
ep.A.x-2.txt,9.24,58.10,2,29.05
ep.A.x-24.txt,1.02,524.03,24,21.83
ep.A.x-32.txt,0.99,544.32,32,17.01
ep.A.x-34.txt,1.00,536.04,34,15.77
ep.A.x-4.txt,4.62,116.19,4,29.05
ep.A.x-8.txt,2.73,196.57,8,24.57
