Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.B.x-1.txt,100.35,545.16,1,545.16
cg.B.x-10.txt,12.48,4383.50,10,438.35
cg.B.x-12.txt,10.90,5018.96,12,418.25
cg.B.x-16.txt,13.73,3984.77,16,249.05
cg.B.x-2.txt,62.46,875.87,2,437.94
cg.B.x-24.txt,10.77,5078.69,24,211.61
cg.B.x-32.txt,8.78,6227.61,32,194.61
cg.B.x-34.txt,12.02,4553.13,34,133.92
cg.B.x-4.txt,26.86,2036.65,4,509.16
cg.B.x-8.txt,18.44,2966.26,8,370.78
