Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.C.x-1.txt,295.40,29.08,1,29.08
ep.C.x-10.txt,29.52,290.97,10,29.10
ep.C.x-12.txt,25.17,341.24,12,28.44
ep.C.x-16.txt,19.76,434.75,16,27.17
ep.C.x-2.txt,147.71,58.16,2,29.08
ep.C.x-24.txt,16.11,533.18,24,22.22
ep.C.x-32.txt,14.17,606.14,32,18.94
ep.C.x-34.txt,13.49,636.67,34,18.73
ep.C.x-4.txt,73.75,116.47,4,29.12
ep.C.x-8.txt,37.84,227.01,8,28.38
