Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.A.x-1.txt,0.80,105.43,1,105.43
is.A.x-10.txt,0.13,645.10,10,64.51
is.A.x-12.txt,0.12,699.70,12,58.31
is.A.x-16.txt,0.10,867.07,16,54.19
is.A.x-2.txt,0.46,180.58,2,90.29
is.A.x-24.txt,0.13,636.66,24,26.53
is.A.x-32.txt,0.23,365.38,32,11.42
is.A.x-4.txt,0.24,353.20,4,88.30
is.A.x-8.txt,0.13,628.25,8,78.53
