Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.B.x-1.txt,109.71,498.66,1,498.66
cg.B.x-10.txt,17.11,3196.81,10,319.68
cg.B.x-12.txt,17.55,3118.18,12,259.85
cg.B.x-16.txt,18.49,2958.77,16,184.92
cg.B.x-2.txt,54.66,1000.84,2,500.42
cg.B.x-24.txt,16.13,3392.00,24,141.33
cg.B.x-32.txt,22.61,2420.06,32,75.63
cg.B.x-4.txt,29.89,1830.53,4,457.63
cg.B.x-8.txt,18.14,3015.97,8,377.00
