Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.C.x-1.txt,314.18,456.25,1,456.25
cg.C.x-10.txt,49.98,2868.11,10,286.81
cg.C.x-12.txt,52.13,2749.80,12,229.15
cg.C.x-16.txt,50.62,2832.01,16,177.00
cg.C.x-2.txt,163.51,876.71,2,438.36
cg.C.x-24.txt,58.04,2469.80,24,102.91
cg.C.x-32.txt,58.25,2461.09,32,76.91
cg.C.x-4.txt,85.55,1675.57,4,418.89
cg.C.x-8.txt,54.56,2627.32,8,328.41
