Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.C.x-1.txt,17.55,76.49,1,76.49
is.C.x-10.txt,2.19,612.85,10,61.28
is.C.x-12.txt,2.36,567.66,12,47.31
is.C.x-16.txt,1.93,696.74,16,43.55
is.C.x-2.txt,10.09,133.03,2,66.52
is.C.x-24.txt,1.37,977.93,24,40.75
is.C.x-32.txt,1.74,769.49,32,24.05
is.C.x-34.txt,1.69,793.41,34,23.34
is.C.x-4.txt,5.23,256.84,4,64.21
is.C.x-8.txt,2.65,506.16,8,63.27
