Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.C.x-1.txt,499.71,286.86,1,286.86
cg.C.x-10.txt,45.70,3136.73,10,313.67
cg.C.x-12.txt,40.55,3534.86,12,294.57
cg.C.x-16.txt,35.20,4072.03,16,254.50
cg.C.x-2.txt,208.25,688.35,2,344.17
cg.C.x-24.txt,30.68,4671.73,24,194.66
cg.C.x-32.txt,36.32,3947.18,32,123.35
cg.C.x-34.txt,36.78,3897.92,34,114.64
cg.C.x-4.txt,77.38,1852.61,4,463.15
cg.C.x-8.txt,41.29,3471.48,8,433.94
