Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.A.x-1.txt,19.30,27.82,1,27.82
ep.A.x-10.txt,2.12,253.16,10,25.32
ep.A.x-12.txt,2.33,230.12,12,19.18
ep.A.x-16.txt,1.75,306.28,16,19.14
ep.A.x-2.txt,9.60,55.90,2,27.95
ep.A.x-24.txt,1.41,380.18,24,15.84
ep.A.x-32.txt,1.47,364.30,32,11.38
ep.A.x-4.txt,4.86,110.43,4,27.61
ep.A.x-8.txt,2.59,207.03,8,25.88
