Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.C.x-1.txt,263.26,544.51,1,544.51
cg.C.x-10.txt,56.79,2524.30,10,252.43
cg.C.x-12.txt,75.09,1909.10,12,159.09
cg.C.x-16.txt,62.58,2290.79,16,143.17
cg.C.x-2.txt,136.36,1051.22,2,525.61
cg.C.x-24.txt,54.38,2635.80,24,109.83
cg.C.x-32.txt,62.77,2283.78,32,71.37
cg.C.x-4.txt,76.25,1880.08,4,470.02
cg.C.x-8.txt,59.74,2399.35,8,299.92
