Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.C.x-1.txt,307.21,27.96,1,27.96
ep.C.x-10.txt,34.86,246.42,10,24.64
ep.C.x-12.txt,31.05,276.69,12,23.06
ep.C.x-16.txt,27.40,313.52,16,19.59
ep.C.x-2.txt,153.41,55.99,2,28.00
ep.C.x-24.txt,21.28,403.76,24,16.82
ep.C.x-32.txt,20.84,412.24,32,12.88
ep.C.x-4.txt,77.78,110.43,4,27.61
ep.C.x-8.txt,41.40,207.47,8,25.93
