Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.B.x-1.txt,76.84,27.95,1,27.95
ep.B.x-10.txt,8.48,253.35,10,25.34
ep.B.x-12.txt,8.43,254.65,12,21.22
ep.B.x-16.txt,6.89,311.55,16,19.47
ep.B.x-2.txt,38.41,55.91,2,27.95
ep.B.x-24.txt,5.51,389.77,24,16.24
ep.B.x-32.txt,5.55,387.09,32,12.10
ep.B.x-4.txt,19.44,110.47,4,27.62
ep.B.x-8.txt,10.56,203.44,8,25.43
