Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.B.x-1.txt,87.72,623.70,1,623.70
cg.B.x-10.txt,19.57,2795.48,10,279.55
cg.B.x-12.txt,19.70,2776.47,12,231.37
cg.B.x-16.txt,22.28,2455.64,16,153.48
cg.B.x-2.txt,44.31,1234.58,2,617.29
cg.B.x-24.txt,18.83,2905.45,24,121.06
cg.B.x-32.txt,22.16,2468.72,32,77.15
cg.B.x-4.txt,26.75,2045.56,4,511.39
cg.B.x-8.txt,20.45,2674.93,8,334.37
