Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.A.x-1.txt,1.47,1016.20,1,1016.20
cg.A.x-10.txt,0.29,5076.36,10,507.64
cg.A.x-12.txt,0.32,4659.16,12,388.26
cg.A.x-16.txt,0.25,5982.20,16,373.89
cg.A.x-2.txt,0.71,2120.55,2,1060.27
cg.A.x-24.txt,0.18,8435.83,24,351.49
cg.A.x-32.txt,0.53,2807.78,32,87.74
cg.A.x-4.txt,0.37,4028.77,4,1007.19
cg.A.x-8.txt,0.23,6429.06,8,803.63
