Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.B.x-1.txt,3.64,92.24,1,92.24
is.B.x-10.txt,0.48,700.16,10,70.02
is.B.x-12.txt,0.56,602.96,12,50.25
is.B.x-16.txt,0.44,763.50,16,47.72
is.B.x-2.txt,2.09,160.55,2,80.27
is.B.x-24.txt,0.33,1011.56,24,42.15
is.B.x-32.txt,0.39,861.53,32,26.92
is.B.x-4.txt,1.06,315.18,4,78.80
is.B.x-8.txt,0.57,585.17,8,73.15
