Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.A.x-1.txt,0.88,95.83,1,95.83
is.A.x-10.txt,0.12,710.63,10,71.06
is.A.x-12.txt,0.13,661.92,12,55.16
is.A.x-16.txt,0.10,824.06,16,51.50
is.A.x-2.txt,0.51,163.50,2,81.75
is.A.x-24.txt,0.08,1029.40,24,42.89
is.A.x-32.txt,0.11,748.79,32,23.40
is.A.x-4.txt,0.27,311.52,4,77.88
is.A.x-8.txt,0.14,591.93,8,73.99
